,wer,streaming_latency,confirmed_streaming_latency,model_timestamp_streaming_latency,model_timestamp_confirmed_streaming_latency,number_deletions,number_substitutions,number_insertions,wer_global,streaming_latency_global,confirmed_streaming_latency_global,model_timestamp_streaming_latency_global,model_timestamp_confirmed_streaming_latency_global,number_deletions_global,number_substitutions_global,number_insertions_global
236,0.0,0.17680530499492608,,,,0,8,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
237,0.0,0.11476128597312885,,,,2,7,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
238,0.16666666666666666,0.5015078527594617,,,,1,0,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
239,0.0,0.16818318400349672,,,,0,6,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
240,0.0,0.5596935641263935,,,,1,2,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
241,0.0,0.24947448687687918,,,,0,4,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
242,0.0,0.255535454173795,,,,1,0,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
243,0.0,0.2054021831496677,,,,0,2,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
244,0.0,0.2675070150824275,,,,1,2,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
245,0.09090909090909091,0.27218534619004786,,,,1,5,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
246,0.0,0.20787197231833943,,,,0,3,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
247,0.0,0.31346681168017954,,,,0,1,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
248,0.25,0.5310304981881334,,,,1,0,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
249,0.25,0.34089598098580226,,,,0,1,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
250,0.0,0.13435157882656373,,,,2,5,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
251,0.0,0.3309402706878025,,,,1,0,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
252,0.0,0.2782670949830528,,,,0,7,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
253,0.0,0.22739831155989726,,,,0,4,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
254,0.09090909090909091,0.2538910807861029,,,,0,5,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
255,0.0,0.24466494951280204,,,,0,3,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
256,0.0,0.3303850032384287,,,,0,0,1,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
257,0.0,0.19623707707862992,,,,1,8,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
258,0.0,0.10906610465116286,,,,3,6,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
259,0.0,0.345710513843482,,,,2,1,7,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
260,0.0,0.18674455333253184,,,,0,3,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
261,0.0,0.3578620088699087,,,,0,4,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
262,0.0,0.2451199750824453,,,,0,5,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
263,0.0,0.3135410254484924,,,,0,1,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
264,0.09090909090909091,0.26721553574442003,,,,1,8,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
265,0.0,0.18863965053602963,,,,0,5,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
266,0.0,0.15002097512958285,,,,2,3,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
267,0.0,0.21849014293164784,,,,0,3,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
268,0.0,0.37973051995760937,,,,0,1,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
269,0.0,0.15526876306550527,,,,4,5,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
270,0.25,0.40526098343171063,,,,1,3,2,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
271,0.0,0.27323860506412107,,,,0,4,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
272,0.3333333333333333,0.21118914825862642,,,,1,3,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
273,0.2222222222222222,0.3559246810899756,,,,1,5,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
274,0.09090909090909091,0.24143211465979325,,,,2,3,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
275,0.0,0.19380402010050266,,,,1,3,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
276,0.09090909090909091,0.19448450268130632,,,,0,2,10,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
277,0.0,0.40226697736351574,,,,0,0,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
278,0.125,0.28535995709582046,,,,0,4,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
279,0.25,0.425306863680152,,,,0,2,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
280,0.0,0.1379772582267843,,,,1,5,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
281,0.25,0.33887744140624987,,,,1,2,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
282,0.0,0.20942255038840019,,,,2,5,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
283,0.08333333333333333,0.3187648065363852,,,,3,8,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
284,0.0,0.2220954458051253,,,,1,3,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
285,0.0,0.2243831325828946,,,,0,3,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
286,0.09090909090909091,0.2204653702887111,,,,0,6,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
287,0.0,0.4634379104814214,,,,0,6,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
288,0.2,0.22487582179336096,,,,1,12,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
289,0.0,0.3989204427083335,,,,0,0,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
290,0.0,0.12927981220490034,,,,1,4,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
291,0.0,0.3045066102549725,,,,2,5,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
292,0.09090909090909091,0.26773667630412495,,,,2,4,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
293,0.4,0.44240138908810156,,,,0,1,2,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
294,0.0,0.21249203641328168,,,,0,6,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
295,0.0,0.2045611105046948,,,,1,5,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
296,0.0,0.5387570488721808,,,,0,0,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
297,0.0,0.14894980830048446,,,,1,5,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
298,0.0,0.12897052515680152,,,,1,10,0,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
299,0.15384615384615385,0.2578803748760347,,,,2,11,3,0.039600153787004995,0.3115874382489375,,,,194.0,961.0,93.0
